Region_Name,Region_Type,Year,GRP_per_capita,Income_per_capita,Unemployment_rate,Federal_subsidies,Migration_rate
Орловская область,average,2024,1115.62,637.0,6.15,11.27,-16.23
Орловская область,average,2025,1097.44,617.01,6.31,11.31,-10.42
Республика Карелия,average,2000,579.86,302.53,6.34,16.79,-31.17
Республика Карелия,average,2001,604.02,343.19,6.21,16.73,-30.2
Республика Карелия,average,2002,637.18,371.06,6.22,16.79,-17.14
Республика Карелия,average,2003,686.84,353.61,6.4,16.09,-25.41
Республика Карелия,average,2004,705.37,388.76,6.3,16.84,-25.19
Республика Карелия,average,2005,774.36,455.43,6.18,16.89,-19.39
Республика Карелия,average,2006,789.03,410.32,6.46,16.77,-29.83
Республика Карелия,average,2007,844.05,426.76,6.22,16.48,-23.27
Республика Карелия,average,2008,880.85,390.03,6.37,16.99,-19.17
Республика Карелия,average,2009,904.77,440.52,6.32,16.73,-25.23
Республика Карелия,average,2010,954.35,469.3,6.39,16.49,-15.13
Республика Карелия,average,2011,941.1,556.17,6.37,16.4,-18.19
Республика Карелия,average,2012,995.77,564.17,6.24,16.87,-13.46
Республика Карелия,average,2013,1032.96,414.44,6.28,16.77,-16.22
Республика Карелия,average,2014,1053.91,606.39,6.46,16.65,-9.72
Республика Карелия,average,2015,1103.12,544.63,6.26,16.46,-15.33
Республика Карелия,average,2016,1159.64,693.49,6.24,16.63,-3.63
Республика Карелия,average,2017,1164.44,497.61,6.24,17.11,-5.99
Республика Карелия,average,2018,1242.87,569.81,6.47,16.95,-15.84
Республика Карелия,average,2019,1223.84,581.16,6.25,16.67,-9.86
Республика Карелия,average,2020,1295.09,574.95,6.36,16.76,-8.58
Республика Карелия,average,2021,1310.51,541.02,6.16,16.86,-9.58
Республика Карелия,average,2022,1342.97,627.41,6.4,17.01,-4.93
Республика Карелия,average,2023,1404.63,566.5,6.38,16.84,-10.77
Республика Карелия,average,2024,1432.0,763.37,6.32,16.68,2.8
Республика Карелия,average,2025,1506.53,732.97,6.33,16.8,-0.11
Тамбовская область,average,2000,575.03,276.48,5.93,11.1,-28.78
Тамбовская область,average,2001,589.84,258.57,5.86,11.04,-26.18
Тамбовская область,average,2002,627.72,323.92,5.76,11.23,-19.6
Тамбовская область,average,2003,667.86,277.65,5.79,11.16,-24.62
Тамбовская область,average,2004,696.94,292.84,5.72,11.27,-17.83
Тамбовская область,average,2005,755.01,375.46,5.86,11.05,-24.58
Тамбовская область,average,2006,792.43,401.13,6.0,11.21,-13.72
Тамбовская область,average,2007,813.11,451.86,5.92,11.18,-24.63
Тамбовская область,average,2008,839.88,466.82,5.91,11.07,-17.45
Тамбовская область,average,2009,859.91,510.33,5.84,11.08,-15.99
Тамбовская область,average,2010,916.61,429.87,5.7,11.1,-17.51
Тамбовская область,average,2011,930.61,521.5,5.78,11.11,-12.53
Тамбовская область,average,2012,970.5,439.36,5.88,11.16,-18.46
Тамбовская область,average,2013,1016.04,585.53,5.83,10.95,-3.23
Тамбовская область,average,2014,1033.11,419.75,5.8,11.03,-3.92
Тамбовская область,average,2015,1127.04,513.34,6.03,10.82,-21.24
Тамбовская область,average,2016,1143.7,560.68,5.76,11.19,-6.64
Тамбовская область,average,2017,1131.15,658.19,5.7,11.02,-4.97
Тамбовская область,average,2018,1218.51,696.9,5.9,10.97,-8.9
Тамбовская область,average,2019,1236.86,637.01,5.78,11.08,4.13
Тамбовская область,average,2020,1298.81,575.46,5.85,11.18,-1.32
Тамбовская область,average,2021,1327.53,638.28,5.75,11.21,1.87
Тамбовская область,average,2022,1291.66,569.38,5.78,11.15,-2.82
Тамбовская область,average,2023,1324.52,605.33,5.77,10.89,-4.57
Тамбовская область,average,2024,1412.61,567.26,5.71,11.25,0.45
Тамбовская область,average,2025,1444.18,770.88,5.64,11.01,13.85
Астраханская область,average,2000,531.32,220.16,6.47,25.21,-36.39
Астраханская область,average,2001,569.26,313.46,6.45,25.42,-33.56
Астраханская область,average,2002,593.04,323.66,6.61,25.02,-22.94
Астраханская область,average,2003,636.96,372.16,6.32,24.9,-23.75
Астраханская область,average,2004,658.35,341.23,6.74,25.2,-20.65
Астраханская область,average,2005,708.51,370.56,6.62,25.23,-27.91
Астраханская область,average,2006,707.56,389.8,6.5,24.99,-23.28
Астраханская область,average,2007,762.67,426.67,6.53,24.67,-26.29
Астраханская область,average,2008,792.32,421.81,6.47,24.91,-21.92
Астраханская область,average,2009,843.88,347.41,6.64,24.96,-23.2
Астраханская область,average,2010,869.58,488.96,6.54,25.23,-14.01
Астраханская область,average,2011,875.99,407.72,6.42,24.89,-18.17
Астраханская область,average,2012,922.32,411.92,6.29,25.36,-17.25
Астраханская область,average,2013,974.1,503.16,6.66,24.83,-18.69
Астраханская область,average,2014,985.6,412.24,6.56,24.99,-15.96
Астраханская область,average,2015,1017.45,434.87,6.5,25.42,-14.67
Астраханская область,average,2016,1075.1,475.91,6.47,24.95,-16.95
Астраханская область,average,2017,1061.21,554.65,6.75,25.24,-8.28
Астраханская область,average,2018,1133.78,521.33,6.53,25.51,-17.42
Астраханская область,average,2019,1125.63,534.93,6.56,24.55,-18.28
Астраханская область,average,2020,1182.29,633.72,6.72,25.24,-19.76
Астраханская область,average,2021,1216.55,574.02,6.55,24.95,-13.12
Астраханская область,average,2022,1263.69,713.68,6.49,25.68,-7.68
Астраханская область,average,2023,1327.3,546.33,6.25,25.1,-5.02
Астраханская область,average,2024,1325.95,593.25,6.56,25.11,-17.58
Астраханская область,average,2025,1303.8,676.02,6.6,25.1,-7.7
Новгородская область,average,2000,400.36,201.19,4.35,25.89,-24.4
Новгородская область,average,2001,427.83,250.99,4.21,26.0,-19.63
Новгородская область,average,2002,448.57,189.37,4.28,25.57,-19.52
Новгородская область,average,2003,461.9,212.53,4.15,26.01,-14.14
Новгородская область,average,2004,484.76,220.15,4.27,25.9,-10.03
Новгородская область,average,2005,509.12,249.44,4.29,25.89,-15.18
Новгородская область,average,2006,528.56,254.85,4.31,25.86,-9.07
Новгородская область,average,2007,556.94,311.92,4.25,25.7,-1.02
Новгородская область,average,2008,585.68,346.71,4.21,25.2,-8.28
Новгородская область,average,2009,636.32,297.81,4.31,25.93,-17.2
Новгородская область,average,2010,657.56,379.02,4.39,25.67,-10.89
Новгородская область,average,2011,664.64,348.7,4.35,25.99,0.09
Новгородская область,average,2012,698.75,391.82,4.24,25.68,7.09
Новгородская область,average,2013,695.57,410.89,4.21,26.01,-1.3
Новгородская область,average,2014,719.08,428.35,4.31,25.63,-8.33
Новгородская область,average,2015,778.34,449.46,4.3,26.22,4.34
Новгородская область,average,2016,794.58,459.28,4.35,25.97,-4.69
Новгородская область,average,2017,810.03,386.8,4.41,25.7,-5.39
Новгородская область,average,2018,852.33,377.32,4.31,26.02,-4.91
Новгородская область,average,2019,825.32,402.85,4.22,26.43,-2.24
Новгородская область,average,2020,878.31,494.93,4.42,25.31,-0.81
Новгородская область,average,2021,929.39,475.48,4.38,25.59,-6.56
Новгородская область,average,2022,915.14,422.8,4.38,25.46,-2.03
Новгородская область,average,2023,976.58,510.91,4.29,25.68,-7.55
Новгородская область,average,2024,972.54,583.17,4.37,25.72,3.78
Новгородская область,average,2025,1035.05,543.26,4.26,25.85,-4.97
Республика Чувашия,average,2000,778.62,340.06,6.35,16.31,-24.12
Республика Чувашия,average,2001,812.99,472.85,6.52,16.39,-22.98
Республика Чувашия,average,2002,863.64,358.4,6.56,16.42,-27.9
Республика Чувашия,average,2003,912.07,523.1,6.49,16.39,-19.94
Республика Чувашия,average,2004,952.57,382.95,6.51,16.51,-26.96
Республика Чувашия,average,2005,1028.42,448.61,6.54,16.48,-15.98
Республика Чувашия,average,2006,1050.74,507.35,6.6,16.47,-15.17
Республика Чувашия,average,2007,1105.91,443.14,6.69,16.37,-21.05
Республика Чувашия,average,2008,1117.54,541.01,6.27,16.53,-2.15
Республика Чувашия,average,2009,1235.23,698.57,6.34,16.78,-12.2
Республика Чувашия,average,2010,1279.32,557.03,6.32,16.52,-8.03
Республика Чувашия,average,2011,1299.16,625.5,6.45,16.48,-10.37
Республика Чувашия,average,2012,1310.21,732.81,6.55,16.32,-9.79
Республика Чувашия,average,2013,1369.74,712.64,6.47,16.65,5.45
Республика Чувашия,average,2014,1424.84,684.99,6.52,16.42,-2.9
Республика Чувашия,average,2015,1482.29,778.32,6.45,16.55,4.42
Республика Чувашия,average,2016,1486.75,738.61,6.38,16.3,2.9
Республика Чувашия,average,2017,1517.18,714.92,6.39,16.39,-10.53
Республика Чувашия,average,2018,1581.73,696.24,6.32,16.59,6.19
Республика Чувашия,average,2019,1605.61,934.16,6.65,16.49,-4.67
Республика Чувашия,average,2020,1690.53,872.92,6.33,16.13,7.96
Республика Чувашия,average,2021,1761.13,777.01,6.45,16.4,6.65
Республика Чувашия,average,2022,1790.65,753.84,6.35,16.75,10.08
Республика Чувашия,average,2023,1856.03,810.15,6.31,16.24,18.87
Республика Чувашия,average,2024,1850.87,781.91,6.42,16.48,8.87
Республика Чувашия,average,2025,1984.51,1096.23,6.55,16.44,14.93
Калужская область,average,2000,782.26,328.4,4.62,20.68,-10.69
Калужская область,average,2001,791.94,405.73,4.38,20.82,2.87
Калужская область,average,2002,823.51,468.03,4.32,20.9,-8.72
Калужская область,average,2003,895.32,411.36,4.55,20.57,-5.73
Калужская область,average,2004,950.13,541.41,4.3,20.67,5.18
Калужская область,average,2005,998.14,510.79,4.35,20.3,0.79
Калужская область,average,2006,1102.47,622.88,4.46,20.93,3.76
Калужская область,average,2007,1110.63,477.19,4.46,20.84,6.1
Калужская область,average,2008,1123.82,657.77,4.38,20.74,2.9
Калужская область,average,2009,1205.67,684.73,4.31,20.55,-1.12
Калужская область,average,2010,1222.03,546.02,4.5,21.09,1.96
Калужская область,average,2011,1263.38,517.14,4.37,21.01,5.6
Калужская область,average,2012,1345.23,719.49,4.5,20.55,8.4
Калужская область,average,2013,1348.89,736.18,4.65,20.35,6.45
Калужская область,average,2014,1382.5,626.48,4.36,20.7,8.02
Калужская область,average,2015,1431.46,763.89,4.52,20.88,21.78
Калужская область,average,2016,1495.94,696.16,4.44,20.83,8.97
Калужская область,average,2017,1516.47,770.21,4.52,20.6,24.45
Калужская область,average,2018,1606.27,663.28,4.47,20.48,19.88
Калужская область,average,2019,1657.8,954.58,4.43,20.42,19.12
Калужская область,average,2020,1691.57,715.28,4.28,20.53,17.8
Калужская область,average,2021,1706.62,859.04,4.4,20.79,15.52
Калужская область,average,2022,1790.6,943.21,4.52,20.91,25.65
Калужская область,average,2023,1823.78,841.04,4.49,20.47,23.89
Калужская область,average,2024,1868.98,786.2,4.62,20.73,16.97
Калужская область,average,2025,1921.22,1030.36,4.51,20.92,20.61
